meter_id,segment,date,day_of_week,day_of_month,month,is_weekend,is_dry_season,is_term_time,dow_sin,dow_cos,month_sin,month_cos,units_bought,topup_sequence,rolling_avg_7d,rolling_avg_30d,daily_kwh,days_remaining
309,residential_low,2024-09-10,1,10,9,0,0,1,0.781831,0.62349,-1.0,-0.0,5.2,43,2.3456,2.6468,3.414,2.2
309,residential_low,2024-09-11,2,11,9,0,0,1,0.974928,-0.222521,-1.0,-0.0,17.1,44,2.2821,2.6038,2.683,7.5
309,residential_low,2024-09-23,0,23,9,0,0,1,0.0,1.0,-1.0,-0.0,21.6,45,2.9967,2.7089,3.198,7.2
309,residential_low,2024-09-24,1,24,9,0,0,1,0.781831,0.62349,-1.0,-0.0,18.5,46,3.0403,2.7268,2.989,6.1
309,residential_low,2024-09-26,3,26,9,0,0,1,0.433884,-0.900969,-1.0,-0.0,16.3,47,2.9533,2.7331,2.552,5.5
309,residential_low,2024-10-12,5,12,10,1,0,1,-0.974928,-0.222521,-0.866025,0.5,18.2,48,3.2631,3.0159,3.658,5.6
309,residential_low,2024-10-15,1,15,10,0,0,1,0.781831,0.62349,-0.866025,0.5,12.9,49,2.8687,2.9702,1.736,4.5
309,residential_low,2024-10-23,2,23,10,0,0,1,0.974928,-0.222521,-0.866025,0.5,28.8,50,3.0704,2.9238,3.413,9.4
309,residential_low,2024-10-24,3,24,10,0,0,1,0.433884,-0.900969,-0.866025,0.5,21.0,51,3.0211,2.9232,2.97,7.0
309,residential_low,2024-11-03,6,3,11,1,0,1,-0.781831,0.62349,-0.5,0.866025,29.2,52,2.8644,2.9299,3.287,10.2
309,residential_low,2024-11-06,2,6,11,0,0,1,0.974928,-0.222521,-0.5,0.866025,12.3,53,2.9651,2.9687,2.213,4.1
309,residential_low,2024-11-07,3,7,11,0,0,1,0.433884,-0.900969,-0.5,0.866025,5.9,54,2.9656,2.9443,3.398,2.0
309,residential_low,2024-11-09,5,9,11,1,0,1,-0.974928,-0.222521,-0.5,0.866025,27.5,55,3.2806,2.99,2.364,8.4
309,residential_low,2024-11-15,4,15,11,0,0,1,-0.433884,-0.900969,-0.5,0.866025,8.1,56,2.5991,2.9658,2.226,3.1
309,residential_low,2024-12-04,2,4,12,0,0,0,0.974928,-0.222521,-0.0,1.0,11.8,57,2.924,2.9853,3.138,4.0
309,residential_low,2024-12-10,1,10,12,0,0,0,0.781831,0.62349,-0.0,1.0,19.2,58,3.1394,3.01,3.136,6.1
309,residential_low,2024-12-17,1,17,12,0,0,0,0.781831,0.62349,-0.0,1.0,22.1,59,2.6183,2.9268,2.683,8.4
309,residential_low,2024-12-19,3,19,12,0,0,0,0.433884,-0.900969,-0.0,1.0,6.0,60,2.475,2.8493,1.966,2.4
309,residential_low,2024-12-23,0,23,12,0,0,0,0.0,1.0,-0.0,1.0,9.2,61,2.7421,2.9056,2.203,3.4
309,residential_low,2024-12-24,1,24,12,0,0,0,0.781831,0.62349,-0.0,1.0,12.4,62,2.7343,2.8669,2.628,4.5
311,residential_low,2024-01-06,5,6,1,1,0,1,-0.974928,-0.222521,0.5,0.866025,27.0,1,1.9082,1.9082,2.163,14.1
311,residential_low,2024-01-19,4,19,1,0,0,1,-0.433884,-0.900969,0.5,0.866025,26.3,2,2.4774,2.1153,3.368,10.6
311,residential_low,2024-01-25,3,25,1,0,0,1,0.433884,-0.900969,0.5,0.866025,27.6,3,2.424,2.1516,1.725,11.4
311,residential_low,2024-02-01,3,1,2,0,0,1,0.433884,-0.900969,0.866025,0.5,19.6,4,2.3131,2.2053,2.436,8.5
311,residential_low,2024-02-02,4,2,2,0,0,1,-0.433884,-0.900969,0.866025,0.5,11.6,5,2.5047,2.243,2.764,4.6
311,residential_low,2024-02-04,6,4,2,1,0,1,-0.781831,0.62349,0.866025,0.5,25.9,6,2.7446,2.3096,2.385,9.4
311,residential_low,2024-02-05,0,5,2,0,0,1,0.0,1.0,0.866025,0.5,16.2,7,2.6926,2.3377,3.006,6.0
311,residential_low,2024-02-09,4,9,2,0,0,1,-0.433884,-0.900969,0.866025,0.5,28.8,8,2.3479,2.3505,2.262,12.3
311,residential_low,2024-02-13,1,13,2,0,0,1,0.781831,0.62349,0.866025,0.5,28.0,9,2.1456,2.3379,2.533,13.1
311,residential_low,2024-03-16,5,16,3,1,0,1,-0.974928,-0.222521,1.0,0.0,24.8,10,2.238,2.1367,2.531,11.1
311,residential_low,2024-03-18,0,18,3,0,0,1,0.0,1.0,1.0,0.0,21.1,11,2.2569,2.1788,2.376,9.3
311,residential_low,2024-03-20,2,20,3,0,0,1,0.974928,-0.222521,1.0,0.0,22.4,12,2.4174,2.2243,2.536,9.3
311,residential_low,2024-03-21,3,21,3,0,0,1,0.433884,-0.900969,1.0,0.0,26.2,13,2.3146,2.2178,1.785,11.3
311,residential_low,2024-03-22,4,22,3,0,0,1,-0.433884,-0.900969,1.0,0.0,11.6,14,2.397,2.2242,2.2,4.8
311,residential_low,2024-03-25,0,25,3,0,0,1,0.0,1.0,1.0,0.0,6.5,15,2.2067,2.2287,1.26,2.9
311,residential_low,2024-03-30,5,30,3,1,0,1,-0.974928,-0.222521,1.0,0.0,26.4,16,2.139,2.2241,3.291,12.3
311,residential_low,2024-04-01,0,1,4,0,0,0,0.0,1.0,0.866025,-0.5,14.7,17,2.2207,2.1781,2.397,6.6
311,residential_low,2024-04-02,1,2,4,0,0,0,0.781831,0.62349,0.866025,-0.5,29.7,18,2.488,2.2161,3.102,11.9
311,residential_low,2024-04-09,1,9,4,0,0,0,0.781831,0.62349,0.866025,-0.5,10.3,19,2.2839,2.2596,2.055,4.5
311,residential_low,2024-04-15,0,15,4,0,0,0,0.0,1.0,0.866025,-0.5,26.6,20,2.1237,2.2502,1.298,12.5
311,residential_low,2024-04-17,2,17,4,0,0,0,0.974928,-0.222521,0.866025,-0.5,23.7,21,2.1339,2.2352,2.467,11.1
311,residential_low,2024-04-18,3,18,4,0,0,0,0.433884,-0.900969,0.866025,-0.5,16.5,22,2.0541,2.1904,1.77,8.0
311,residential_low,2024-04-21,6,21,4,1,0,0,-0.781831,0.62349,0.866025,-0.5,9.1,23,1.9526,2.1876,1.693,4.7
311,residential_low,2024-04-22,0,22,4,0,0,0,0.0,1.0,0.866025,-0.5,23.5,24,2.1096,2.1981,2.397,11.1
311,residential_low,2024-07-10,2,10,7,0,1,1,0.974928,-0.222521,-0.5,-0.866025,16.3,25,2.1243,2.0757,2.507,7.7
311,residential_low,2024-07-14,6,14,7,1,1,1,-0.781831,0.62349,-0.5,-0.866025,18.1,26,1.8077,2.0346,0.847,10.0
311,residential_low,2024-07-17,2,17,7,0,1,1,0.974928,-0.222521,-0.5,-0.866025,12.4,27,1.8083,2.0323,1.919,6.9
311,residential_low,2024-07-30,1,30,7,0,1,1,0.781831,0.62349,-0.5,-0.866025,6.1,28,2.4093,2.1417,1.85,2.5
311,residential_low,2024-08-12,0,12,8,0,1,0,0.0,1.0,-0.866025,-0.5,24.0,29,1.9366,2.1776,2.173,12.4
311,residential_low,2024-08-13,1,13,8,0,1,0,0.781831,0.62349,-0.866025,-0.5,27.5,30,1.7977,2.1833,1.02,15.3
311,residential_low,2024-08-18,6,18,8,1,1,0,-0.781831,0.62349,-0.866025,-0.5,24.7,31,2.096,2.2007,2.748,11.8
311,residential_low,2024-08-25,6,25,8,1,1,0,-0.781831,0.62349,-0.866025,-0.5,14.4,32,2.1861,2.1373,3.327,6.6
311,residential_low,2024-09-06,4,6,9,0,0,1,-0.433884,-0.900969,-1.0,-0.0,7.8,33,2.0301,2.1034,2.645,3.8
311,residential_low,2024-09-15,6,15,9,1,0,1,-0.781831,0.62349,-1.0,-0.0,17.3,34,2.4533,2.2899,3.241,7.1
311,residential_low,2024-09-22,6,22,9,1,0,1,-0.781831,0.62349,-1.0,-0.0,7.3,35,2.0201,2.2335,1.99,3.6
311,residential_low,2024-09-24,1,24,9,0,0,1,0.781831,0.62349,-1.0,-0.0,25.2,36,2.005,2.1867,1.24,12.6
311,residential_low,2024-09-25,2,25,9,0,0,1,0.974928,-0.222521,-1.0,-0.0,9.6,37,2.0097,2.1781,1.835,4.8
311,residential_low,2024-10-02,2,2,10,0,0,1,0.974928,-0.222521,-0.866025,0.5,27.6,38,1.9661,2.119,1.296,14.0
311,residential_low,2024-10-11,4,11,10,0,0,1,-0.433884,-0.900969,-0.866025,0.5,26.9,39,2.1694,2.0858,1.37,12.4
311,residential_low,2024-10-13,6,13,10,1,0,1,-0.781831,0.62349,-0.866025,0.5,20.8,40,2.2857,2.148,1.827,9.1
311,residential_low,2024-10-18,4,18,10,0,0,1,-0.433884,-0.900969,-0.866025,0.5,7.3,41,2.1537,2.0959,1.555,3.4
311,residential_low,2024-10-21,0,21,10,0,0,1,0.0,1.0,-0.866025,0.5,16.1,42,2.1381,2.1384,2.736,7.5
311,residential_low,2024-10-23,2,23,10,0,0,1,0.974928,-0.222521,-0.866025,0.5,5.3,43,2.2031,2.1363,2.572,2.4
311,residential_low,2024-10-28,0,28,10,0,0,1,0.0,1.0,-0.866025,0.5,24.5,44,2.2124,2.1715,2.152,11.1
311,residential_low,2024-10-29,1,29,10,0,0,1,0.781831,0.62349,-0.866025,0.5,20.1,45,2.2411,2.187,2.345,9.0
311,residential_low,2024-11-09,5,9,11,1,0,1,-0.974928,-0.222521,-0.5,0.866025,17.8,46,2.4509,2.286,2.571,7.3
311,residential_low,2024-11-15,4,15,11,0,0,1,-0.433884,-0.900969,-0.5,0.866025,22.5,47,2.244,2.283,2.192,10.0
311,residential_low,2024-11-16,5,16,11,1,0,1,-0.974928,-0.222521,-0.5,0.866025,24.5,48,2.2246,2.3087,2.435,11.0
311,residential_low,2024-12-01,6,1,12,1,0,0,-0.781831,0.62349,-0.0,1.0,20.5,49,1.8636,2.1431,1.459,11.0
311,residential_low,2024-12-20,4,20,12,0,0,0,-0.433884,-0.900969,-0.0,1.0,19.9,50,2.106,2.0407,1.206,9.4
311,residential_low,2024-12-25,2,25,12,0,0,0,0.974928,-0.222521,-0.0,1.0,26.4,51,2.2116,2.1041,2.181,11.9
312,residential_low,2024-01-05,4,5,1,0,0,1,-0.433884,-0.900969,0.5,0.866025,15.7,1,3.9554,3.9554,3.885,4.0
312,residential_low,2024-01-13,5,13,1,1,0,1,-0.974928,-0.222521,0.5,0.866025,22.8,2,3.5313,3.7205,3.373,6.5
312,residential_low,2024-01-19,4,19,1,0,0,1,-0.433884,-0.900969,0.5,0.866025,5.1,3,3.9857,3.8365,5.115,1.3
312,residential_low,2024-01-20,5,20,1,1,0,1,-0.974928,-0.222521,0.5,0.866025,14.6,4,4.2314,3.8993,5.093,3.5
312,residential_low,2024-01-24,2,24,1,0,0,1,0.974928,-0.222521,0.5,0.866025,11.0,5,4.0129,3.7925,3.528,2.7
312,residential_low,2024-01-27,5,27,1,1,0,1,-0.974928,-0.222521,0.5,0.866025,13.3,6,3.6724,3.8405,5.2,3.6
312,residential_low,2024-01-30,1,30,1,0,0,1,0.781831,0.62349,0.5,0.866025,21.9,7,3.7839,3.7993,2.954,5.8
312,residential_low,2024-02-05,0,5,2,0,0,1,0.0,1.0,0.866025,0.5,5.7,8,3.7669,3.7916,3.701,1.5
312,residential_low,2024-02-07,2,7,2,0,0,1,0.974928,-0.222521,0.866025,0.5,21.3,9,3.465,3.6959,3.315,6.1
312,residential_low,2024-02-13,1,13,2,0,0,1,0.781831,0.62349,0.866025,0.5,13.6,10,3.7033,3.7674,4.623,3.7
312,residential_low,2024-02-17,5,17,2,1,0,1,-0.974928,-0.222521,0.866025,0.5,14.1,11,3.5373,3.7031,4.578,4.0
312,residential_low,2024-02-21,2,21,2,0,0,1,0.974928,-0.222521,0.866025,0.5,23.1,12,2.9494,3.5164,2.344,7.8
312,residential_low,2024-02-27,1,27,2,0,0,1,0.781831,0.62349,0.866025,0.5,6.8,13,3.5127,3.5305,1.489,1.9
312,residential_low,2024-02-29,3,29,2,0,0,1,0.433884,-0.900969,0.866025,0.5,22.5,14,4.166,3.6342,4.851,5.4
312,residential_low,2024-03-01,4,1,3,0,0,1,-0.433884,-0.900969,1.0,0.0,27.3,15,4.1074,3.6496,4.935,6.6
312,residential_low,2024-03-11,0,11,3,0,0,1,0.0,1.0,1.0,0.0,9.5,16,4.4811,3.8997,3.19,2.1
312,residential_low,2024-03-13,2,13,3,0,0,1,0.974928,-0.222521,1.0,0.0,27.6,17,4.0683,3.902,3.019,6.8
312,residential_low,2024-03-20,2,20,3,0,0,1,0.974928,-0.222521,1.0,0.0,20.7,18,4.2726,4.0198,2.468,4.8
312,residential_low,2024-03-26,1,26,3,0,0,1,0.781831,0.62349,1.0,0.0,12.5,19,3.2933,3.9956,2.545,3.8
312,residential_low,2024-03-30,5,30,3,1,0,1,-0.974928,-0.222521,1.0,0.0,13.9,20,3.4044,4.0049,5.153,4.1
312,residential_low,2024-04-03,2,3,4,0,0,0,0.974928,-0.222521,0.866025,-0.5,27.2,21,3.5464,3.8751,3.695,7.7
312,residential_low,2024-04-08,0,8,4,0,0,0,0.0,1.0,0.866025,-0.5,8.2,22,3.8429,3.7349,5.239,2.1
312,residential_low,2024-04-12,4,12,4,0,0,0,-0.433884,-0.900969,0.866025,-0.5,15.0,23,3.9413,3.8116,4.408,3.8
312,residential_low,2024-04-15,0,15,4,0,0,0,0.0,1.0,0.866025,-0.5,23.4,24,4.2486,3.8105,4.416,5.5
312,residential_low,2024-04-18,3,18,4,0,0,0,0.433884,-0.900969,0.866025,-0.5,27.8,25,4.1701,3.723,3.807,6.7
312,residential_low,2024-04-27,5,27,4,1,0,0,-0.974928,-0.222521,0.866025,-0.5,23.5,26,4.1871,4.0349,4.423,5.6
312,residential_low,2024-05-04,5,4,5,1,1,1,-0.974928,-0.222521,0.5,-0.866025,15.9,27,3.839,4.0939,5.334,4.1
312,residential_low,2024-05-09,3,9,5,0,1,1,0.433884,-0.900969,0.5,-0.866025,12.9,28,3.5374,3.8698,4.044,3.6
312,residential_low,2024-05-12,6,12,5,1,1,1,-0.781831,0.62349,0.5,-0.866025,14.8,29,3.5039,3.9457,4.508,4.2
312,residential_low,2024-05-17,4,17,5,0,1,1,-0.433884,-0.900969,0.5,-0.866025,14.1,30,3.2671,3.7085,3.339,4.3
312,residential_low,2024-05-18,5,18,5,1,1,1,-0.974928,-0.222521,0.5,-0.866025,17.1,31,3.3301,3.7464,4.944,5.1
312,residential_low,2024-05-23,3,23,5,0,1,1,0.433884,-0.900969,0.5,-0.866025,16.5,32,3.6506,3.5185,3.103,4.5
312,residential_low,2024-05-24,4,24,5,0,1,1,-0.433884,-0.900969,0.5,-0.866025,9.5,33,3.5099,3.4923,2.354,2.7
312,residential_low,2024-05-30,3,30,5,0,1,1,0.433884,-0.900969,0.5,-0.866025,25.7,34,3.5301,3.4643,3.353,7.3
312,residential_low,2024-06-08,5,8,6,1,1,1,-0.974928,-0.222521,0.0,-1.0,23.7,35,3.6854,3.6588,3.208,6.4
312,residential_low,2024-06-10,0,10,6,0,1,1,0.0,1.0,0.0,-1.0,25.1,36,3.5046,3.5842,3.706,7.2
312,residential_low,2024-06-11,1,11,6,0,1,1,0.781831,0.62349,0.0,-1.0,7.1,37,3.4053,3.5783,4.333,2.1
312,residential_low,2024-06-24,0,24,6,0,1,1,0.0,1.0,0.0,-1.0,10.3,38,3.5019,3.6764,4.062,2.9
312,residential_low,2024-06-27,3,27,6,0,1,1,0.433884,-0.900969,0.0,-1.0,24.1,39,3.4814,3.6301,4.227,6.9
312,residential_low,2024-06-30,6,30,6,1,1,1,-0.781831,0.62349,0.0,-1.0,10.9,40,3.8076,3.6841,3.675,2.9
312,residential_low,2024-07-06,5,6,7,1,1,1,-0.974928,-0.222521,-0.5,-0.866025,5.1,41,3.6854,3.5813,3.233,1.4
312,residential_low,2024-07-08,0,8,7,0,1,1,0.0,1.0,-0.5,-0.866025,16.1,42,3.3347,3.571,4.038,4.8
312,residential_low,2024-07-10,2,10,7,0,1,1,0.974928,-0.222521,-0.5,-0.866025,28.7,43,3.234,3.564,3.398,8.9
312,residential_low,2024-07-18,3,18,7,0,1,1,0.433884,-0.900969,-0.5,-0.866025,5.8,44,3.7926,3.6053,4.561,1.5
312,residential_low,2024-07-22,0,22,7,0,1,1,0.0,1.0,-0.5,-0.866025,7.4,45,3.6879,3.5629,3.398,2.0
312,residential_low,2024-07-24,2,24,7,0,1,1,0.974928,-0.222521,-0.5,-0.866025,10.5,46,3.8809,3.6591,5.24,2.7
312,residential_low,2024-07-27,5,27,7,1,1,1,-0.974928,-0.222521,-0.5,-0.866025,7.7,47,3.5424,3.6247,4.367,2.2
312,residential_low,2024-07-29,0,29,7,0,1,1,0.0,1.0,-0.5,-0.866025,25.5,48,3.6584,3.5757,3.407,7.0
312,residential_low,2024-08-04,6,4,8,1,1,0,-0.781831,0.62349,-0.866025,-0.5,13.8,49,3.6573,3.5634,4.046,3.8
312,residential_low,2024-08-06,1,6,8,0,1,0,0.781831,0.62349,-0.866025,-0.5,28.5,50,3.6601,3.686,3.914,7.8
312,residential_low,2024-08-12,0,12,8,0,1,0,0.0,1.0,-0.866025,-0.5,27.1,51,3.7456,3.6453,4.045,7.2
312,residential_low,2024-08-18,6,18,8,1,1,0,-0.781831,0.62349,-0.866025,-0.5,16.8,52,3.7723,3.6954,4.27,4.5
312,residential_low,2024-08-19,0,19,8,0,1,0,0.0,1.0,-0.866025,-0.5,5.3,53,3.7126,3.6935,3.627,1.4
312,residential_low,2024-08-23,4,23,8,0,1,0,-0.433884,-0.900969,-0.866025,-0.5,25.3,54,3.8179,3.6961,4.202,6.6
312,residential_low,2024-09-05,3,5,9,0,0,1,0.433884,-0.900969,-1.0,-0.0,21.9,55,3.5977,3.7343,4.111,6.1
312,residential_low,2024-09-07,5,7,9,1,0,1,-0.974928,-0.222521,-1.0,-0.0,14.1,56,3.6797,3.8107,4.175,3.8
312,residential_low,2024-09-14,5,14,9,1,0,1,-0.974928,-0.222521,-1.0,-0.0,14.0,57,4.0964,3.8717,4.586,3.4
312,residential_low,2024-09-17,1,17,9,0,0,1,0.781831,0.62349,-1.0,-0.0,19.8,58,3.7247,3.8559,2.424,5.3
312,residential_low,2024-09-22,6,22,9,1,0,1,-0.781831,0.62349,-1.0,-0.0,24.6,59,3.7436,3.872,4.529,6.6
312,residential_low,2024-09-29,6,29,9,1,0,1,-0.781831,0.62349,-1.0,-0.0,17.5,60,3.9579,3.8717,5.038,4.4
312,residential_low,2024-10-03,3,3,10,0,0,1,0.433884,-0.900969,-0.866025,0.5,20.7,61,4.3663,3.8699,3.119,4.7
312,residential_low,2024-10-06,6,6,10,1,0,1,-0.781831,0.62349,-0.866025,0.5,20.3,62,3.9171,3.9707,3.586,5.2
312,residential_low,2024-10-07,0,7,10,0,0,1,0.0,1.0,-0.866025,0.5,11.4,63,3.7857,3.9374,3.176,3.0
312,residential_low,2024-10-09,2,9,10,0,0,1,0.974928,-0.222521,-0.866025,0.5,7.5,64,3.8886,3.9061,4.738,1.9
312,residential_low,2024-10-18,4,18,10,0,0,1,-0.433884,-0.900969,-0.866025,0.5,15.2,65,4.0596,4.0171,5.488,3.7
312,residential_low,2024-10-19,5,19,10,1,0,1,-0.974928,-0.222521,-0.866025,0.5,21.7,66,4.4666,4.1102,5.672,4.9
312,residential_low,2024-10-21,0,21,10,0,0,1,0.0,1.0,-0.866025,0.5,8.0,67,4.2621,4.1048,4.028,1.9
312,residential_low,2024-10-24,3,24,10,0,0,1,0.433884,-0.900969,-0.866025,0.5,14.0,68,4.2827,4.0994,4.668,3.3
312,residential_low,2024-11-02,5,2,11,1,0,1,-0.974928,-0.222521,-0.5,0.866025,27.9,69,3.2166,3.9363,2.407,8.7
312,residential_low,2024-11-09,5,9,11,1,0,1,-0.974928,-0.222521,-0.5,0.866025,20.4,70,3.342,3.7213,2.636,6.1
312,residential_low,2024-11-16,5,16,11,1,0,1,-0.974928,-0.222521,-0.5,0.866025,15.4,71,4.0441,3.7808,5.81,3.8
312,residential_low,2024-11-19,1,19,11,0,0,1,0.781831,0.62349,-0.5,0.866025,13.7,72,4.1959,3.7526,4.627,3.3
312,residential_low,2024-11-23,5,23,11,1,0,1,-0.974928,-0.222521,-0.5,0.866025,10.9,73,3.8593,3.682,3.725,2.8
312,residential_low,2024-11-26,1,26,11,0,0,1,0.781831,0.62349,-0.5,0.866025,11.8,74,3.4813,3.5975,4.265,3.4
312,residential_low,2024-11-29,4,29,11,0,0,1,-0.433884,-0.900969,-0.5,0.866025,28.9,75,3.656,3.6328,2.892,7.9
312,residential_low,2024-12-06,4,6,12,0,0,0,-0.433884,-0.900969,-0.0,1.0,6.5,76,4.2407,3.9331,3.677,1.5
312,residential_low,2024-12-08,6,8,12,1,0,0,-0.781831,0.62349,-0.0,1.0,25.4,77,3.9733,3.8809,4.093,6.4
312,residential_low,2024-12-14,5,14,12,1,0,0,-0.974928,-0.222521,-0.0,1.0,7.6,78,4.2027,3.9599,4.019,1.8
312,residential_low,2024-12-16,0,16,12,0,0,0,0.0,1.0,-0.0,1.0,9.6,79,3.7447,3.8907,4.356,2.6
312,residential_low,2024-12-19,3,19,12,0,0,0,0.433884,-0.900969,-0.0,1.0,24.2,80,3.4481,3.7874,3.718,7.0
312,residential_low,2024-12-20,4,20,12,0,0,0,-0.433884,-0.900969,-0.0,1.0,11.1,81,3.224,3.7075,1.65,3.4
312,residential_low,2024-12-28,5,28,12,1,0,0,-0.974928,-0.222521,-0.0,1.0,28.2,82,3.8343,3.8364,5.144,7.4
317,residential_low,2024-01-03,2,3,1,0,0,1,0.974928,-0.222521,0.5,0.866025,18.6,1,3.877,3.877,5.128,4.8
317,residential_low,2024-01-05,4,5,1,0,0,1,-0.433884,-0.900969,0.5,0.866025,22.0,2,3.9448,3.9448,3.756,5.6
317,residential_low,2024-01-10,2,10,1,0,0,1,0.974928,-0.222521,0.5,0.866025,21.0,3,3.958,3.9337,2.712,5.3
317,residential_low,2024-01-17,2,17,1,0,0,1,0.974928,-0.222521,0.5,0.866025,24.9,4,4.4097,4.1297,3.677,5.6
317,residential_low,2024-01-18,3,18,1,0,0,1,0.433884,-0.900969,0.5,0.866025,22.6,5,4.3637,4.1612,4.696,5.2
317,residential_low,2024-01-19,4,19,1,0,0,1,-0.433884,-0.900969,0.5,0.866025,29.2,6,3.965,4.0663,2.359,7.4
317,residential_low,2024-01-27,5,27,1,1,0,1,-0.974928,-0.222521,0.5,0.866025,16.0,7,4.607,4.2425,5.596,3.5
317,residential_low,2024-01-28,6,28,1,1,0,1,-0.781831,0.62349,0.5,0.866025,22.2,8,4.3794,4.2065,3.236,5.1
317,residential_low,2024-01-29,0,29,1,0,0,1,0.0,1.0,0.5,0.866025,24.9,9,4.4554,4.2038,4.126,5.6
317,residential_low,2024-02-04,6,4,2,1,0,1,-0.781831,0.62349,0.866025,0.5,19.6,10,4.4447,4.3057,4.983,4.4
317,residential_low,2024-02-16,4,16,2,0,0,1,-0.433884,-0.900969,0.866025,0.5,14.7,11,4.5886,4.2178,4.268,3.2
317,residential_low,2024-02-21,2,21,2,0,0,1,0.974928,-0.222521,0.866025,0.5,23.4,12,3.5919,4.1213,4.018,6.5
317,residential_low,2024-02-22,3,22,2,0,0,1,0.433884,-0.900969,0.866025,0.5,24.4,13,3.6361,4.0923,3.564,6.7
317,residential_low,2024-02-25,6,25,2,1,0,1,-0.781831,0.62349,0.866025,0.5,7.7,14,3.5594,4.0234,3.511,2.2
317,residential_low,2024-03-09,5,9,3,1,0,1,-0.974928,-0.222521,1.0,0.0,23.7,15,4.3797,4.257,5.009,5.4
317,residential_low,2024-03-13,2,13,3,0,0,1,0.974928,-0.222521,1.0,0.0,12.0,16,3.9371,4.2022,3.931,3.0
317,residential_low,2024-03-20,2,20,3,0,0,1,0.974928,-0.222521,1.0,0.0,25.6,17,4.6341,4.3386,4.644,5.5
317,residential_low,2024-03-21,3,21,3,0,0,1,0.433884,-0.900969,1.0,0.0,10.9,18,4.4603,4.3593,3.074,2.4
317,residential_low,2024-03-22,4,22,3,0,0,1,-0.433884,-0.900969,1.0,0.0,8.0,19,4.6574,4.3588,4.001,1.7
317,residential_low,2024-03-24,6,24,3,1,0,1,-0.781831,0.62349,1.0,0.0,24.1,20,4.31,4.3516,4.169,5.6
317,residential_low,2024-04-06,5,6,4,1,0,0,-0.974928,-0.222521,0.866025,-0.5,14.8,21,3.6794,4.2054,5.514,4.0
317,residential_low,2024-04-09,1,9,4,0,0,0,0.781831,0.62349,0.866025,-0.5,19.7,22,4.0633,4.2155,2.979,4.8
317,residential_low,2024-04-10,2,10,4,0,0,0,0.974928,-0.222521,0.866025,-0.5,6.9,23,4.1969,4.2185,4.908,1.6
317,residential_low,2024-04-11,3,11,4,0,0,0,0.433884,-0.900969,0.866025,-0.5,21.4,24,4.2929,4.2517,4.538,5.0
317,residential_low,2024-04-20,5,20,4,1,0,0,-0.974928,-0.222521,0.866025,-0.5,28.1,25,4.6909,4.2849,4.864,6.0
317,residential_low,2024-04-28,6,28,4,1,0,0,-0.781831,0.62349,0.866025,-0.5,10.9,26,3.341,4.0556,3.933,3.3
317,residential_low,2024-05-07,1,7,5,0,1,1,0.781831,0.62349,0.5,-0.866025,28.4,28,3.9284,3.9513,3.313,7.2
317,residential_low,2024-05-15,2,15,5,0,1,1,0.974928,-0.222521,0.5,-0.866025,15.2,29,3.8133,3.8762,5.677,4.0
317,residential_low,2024-05-16,3,16,5,0,1,1,0.433884,-0.900969,0.5,-0.866025,15.3,30,3.9124,3.8643,4.234,3.9
317,residential_low,2024-05-17,4,17,5,0,1,1,-0.433884,-0.900969,0.5,-0.866025,16.0,31,3.7724,3.8232,3.834,4.2
317,residential_low,2024-05-20,0,20,5,0,1,1,0.0,1.0,0.5,-0.866025,11.9,32,4.2936,3.7697,4.17,2.8
317,residential_low,2024-05-21,1,21,5,0,1,1,0.781831,0.62349,0.5,-0.866025,15.0,33,4.2636,3.77,3.789,3.5
317,residential_low,2024-05-27,0,27,5,0,1,1,0.0,1.0,0.5,-0.866025,13.0,34,3.8327,3.8895,3.437,3.4
317,residential_low,2024-06-06,3,6,6,0,1,1,0.433884,-0.900969,0.0,-1.0,6.7,35,4.1317,3.869,3.947,1.6
317,residential_low,2024-06-08,5,8,6,1,1,1,-0.974928,-0.222521,0.0,-1.0,11.2,36,3.4874,3.7263,1.213,3.2
317,residential_low,2024-06-17,0,17,6,0,1,1,0.0,1.0,0.0,-1.0,10.5,38,4.3209,3.9506,5.578,2.4
317,residential_low,2024-06-18,1,18,6,0,1,1,0.781831,0.62349,0.0,-1.0,8.3,39,4.1396,3.8755,3.173,2.0
317,residential_low,2024-06-20,3,20,6,0,1,1,0.433884,-0.900969,0.0,-1.0,12.7,40,4.1703,3.9084,3.579,3.0
317,residential_low,2024-06-25,1,25,6,0,1,1,0.781831,0.62349,0.0,-1.0,26.0,41,3.8821,3.8626,4.426,6.7
317,residential_low,2024-07-02,1,2,7,0,1,1,0.781831,0.62349,-0.5,-0.866025,28.7,42,3.625,3.8274,3.801,7.9
317,residential_low,2024-07-09,1,9,7,0,1,1,0.781831,0.62349,-0.5,-0.866025,25.3,43,3.9976,3.9466,3.084,6.3
317,residential_low,2024-07-11,3,11,7,0,1,1,0.433884,-0.900969,-0.5,-0.866025,13.7,44,3.7814,3.8997,4.568,3.6
317,residential_low,2024-07-13,5,13,7,1,1,1,-0.974928,-0.222521,-0.5,-0.866025,20.7,45,3.7769,3.9212,5.365,5.5
317,residential_low,2024-07-14,6,14,7,1,1,1,-0.781831,0.62349,-0.5,-0.866025,22.6,46,3.8887,3.9614,4.401,5.8
317,residential_low,2024-07-30,1,30,7,0,1,1,0.781831,0.62349,-0.5,-0.866025,14.9,47,3.9103,3.9338,4.669,3.8
